lat,lng,depth
-27.400581,153.142245,-4.41
-27.400516,153.142530,-3.77
-27.400581,153.142515,-3.79
-27.400807,153.142007,-4.05
-27.400807,153.142246,-3.97
-27.400806,153.142510,-3.81
-27.401030,153.143240,-3.75
-27.400516,153.142755,-3.78
-27.400580,153.142754,-3.77
-27.400515,153.143008,-4.37
-27.400582,153.143012,-3.84
-27.400806,153.142755,-3.81
-27.401118,153.143265,-4.02
-27.401106,153.143517,-3.98
-27.401257,153.143261,-3.85
-27.401256,153.143523,-3.92
-27.401232,153.143763,-4.20
-27.401257,153.143778,-3.86
-27.401224,153.144073,-4.47
-27.401353,153.144023,-3.89
-27.401294,153.144283,-3.93
-27.400523,153.143259,-4.10
-27.400580,153.143268,-4.24
-27.400514,153.143511,-4.16
-27.400580,153.143509,-3.95
-27.400515,153.143765,-4.53
-27.400579,153.143765,-4.12
-27.400806,153.143262,-4.42
-27.400806,153.143517,-4.10
-27.400806,153.143768,-4.03
-27.400521,153.144520,-4.36
-27.400513,153.144536,-5.02
-27.400578,153.144539,-4.27
-27.400642,153.144511,-4.08
-27.400354,153.142577,-3.97
-27.400353,153.142496,-4.63
-27.400350,153.142243,-3.85
-27.400128,153.142578,-3.94
-27.400125,153.142493,-3.83
-27.400126,153.142242,-3.90
-27.400353,153.143239,-4.35
-27.400353,153.142998,-3.91
-27.400126,153.143238,-3.92
-27.400126,153.143002,-4.01
-27.399902,153.142576,-4.44
-27.399902,153.142497,-3.68
-27.399899,153.142244,-2.92
-27.399675,153.142575,-2.54
-27.399676,153.142493,-2.36
-27.399677,153.142236,-2.23
-27.399450,153.142577,-0.97
-27.399451,153.142474,-0.97
-27.399450,153.142231,-1.17
-27.399899,153.143238,-4.02
-27.399898,153.143002,-4.03
-27.399674,153.143240,-3.84
-27.399671,153.142994,-2.63
-27.399450,153.143233,-2.05
-27.399446,153.142994,-1.10
-27.400348,153.144551,-3.97
-27.400341,153.144519,-3.91
-27.400350,153.143814,-3.77
-27.400125,153.144563,-3.80
-27.400349,153.143759,-4.26
-27.400124,153.144519,-4.44
-27.400350,153.143508,-3.89
-27.399898,153.144565,-3.76
-27.399895,153.144519,-3.84
-27.400126,153.143724,-4.32
-27.399926,153.144265,-5.25
-27.400126,153.143507,-4.04
-27.399881,153.144263,-3.84
-27.399675,153.144565,-3.89
-27.399675,153.144517,-4.08
-27.399898,153.143701,-4.09
-27.399901,153.143507,-3.97
-27.399663,153.144241,-3.75
-27.399446,153.144565,-3.89
-27.399448,153.144519,-3.87
-27.399674,153.143690,-4.06
-27.399675,153.143507,-3.87
-27.399477,153.143769,-4.92
-27.399450,153.143684,-3.38
-27.399393,153.143762,-3.45
-27.399450,153.143504,-2.66
-27.401594,153.145025,-3.90
-27.401110,153.144864,-3.82
-27.401104,153.145029,-3.80
-27.401257,153.144830,-3.83
-27.401255,153.145051,-3.78
-27.401479,153.145890,-2.74
-27.401475,153.145773,-4.12
-27.401478,153.145533,-3.67
-27.401108,153.145328,-3.82
-27.401103,153.145541,-4.63
-27.401103,153.145803,-4.41
-27.400513,153.144777,-3.82
-27.400512,153.145034,-3.75
-27.400578,153.144837,-4.33
-27.400578,153.145041,-4.19
-27.400804,153.144607,-4.04
-27.400805,153.144784,-3.98
-27.400808,153.145034,-4.08
-27.401039,153.144725,-4.12
-27.400513,153.145330,-3.91
-27.400578,153.145310,-3.93
-27.400525,153.145544,-3.83
-27.400578,153.145551,-3.78
-27.400512,153.145795,-3.87
-27.400578,153.145796,-4.66
-27.400804,153.145281,-4.20
-27.400805,153.145556,-4.16
-27.400803,153.145800,-4.62
-27.401478,153.146248,-2.50
-27.401388,153.146292,-1.02
-27.401247,153.146381,-1.76
-27.401249,153.146288,-2.87
-27.401026,153.146289,-3.30
-27.400802,153.146464,-3.10
-27.400786,153.146287,-4.10
-27.400575,153.146368,-4.11
-27.400570,153.146283,-4.36
-27.400349,153.145228,-3.96
-27.400349,153.145023,-3.73
-27.400124,153.145227,-3.70
-27.400122,153.145025,-3.88
-27.400348,153.145890,-3.82
-27.400351,153.145688,-3.87
-27.400124,153.145889,-3.89
-27.400247,153.145352,-4.06
-27.400123,153.145783,-4.09
-27.400121,153.145362,-4.08
-27.399898,153.145201,-4.13
-27.399897,153.145023,-4.14
-27.399674,153.145226,-3.96
-27.399674,153.145023,-4.23
-27.399447,153.145225,-3.81
-27.399418,153.144861,-3.92
-27.399897,153.145881,-3.83
-27.399900,153.145753,-4.20
-27.399899,153.145529,-4.25
-27.399673,153.145494,-3.82
-27.399526,153.145837,-3.78
-27.399597,153.145541,-3.89
-27.399447,153.145798,-3.69
-27.399446,153.145780,-4.26
-27.399447,153.145527,-3.92
-27.400350,153.146229,-4.19
-27.400125,153.146040,-4.63
-27.399222,153.144556,-3.80
-27.399224,153.144500,-3.95
-27.399221,153.143837,-2.99
