lat,lng,depth
-26.403158,153.113139,-5.67
-26.403158,153.113189,-4.31
-26.40316,153.113452,-2.93
-26.403159,153.113679,-2.15
-26.402934,153.113195,-5.46
-26.402934,153.11344,-4.98
-26.402932,153.113679,-2.33
-26.402708,153.113269,-5.31
-26.402708,153.113428,-4.85
-26.40277,153.113928,-0.73
-26.402708,153.113679,-2.46
-26.402708,153.113939,-0.77
-26.402483,153.113336,-5.5
-26.402483,153.11344,-5.43
-26.402482,153.113678,-2.53
-26.402482,153.113931,-0.79
-26.402256,153.113339,-5.23
-26.402255,153.113429,-5.3
-26.402255,153.113678,-2.76
-26.402257,153.11393,-1.07
-26.40203,153.113368,-5.27
-26.40203,153.113427,-5.1
-26.402031,153.113703,-2.97
-26.402031,153.113942,-1.33
-26.401806,153.113432,-5.48
-26.401804,153.11342,-5.69
-26.401805,153.113678,-3.25
-26.401805,153.113944,-1.76
-26.40158,153.113443,-5.22
-26.401578,153.113678,-4.57
-26.401579,153.113928,-2.09
-26.401434,153.114178,-0.88
-26.401353,153.113551,-5.36
-26.401353,153.113679,-5.08
-26.401354,153.113953,-2.68
-26.401353,153.11418,-0.98
-26.401127,153.113577,-4.99
-26.401128,153.113682,-5.23
-26.401128,153.113929,-3.2
-26.401127,153.114178,-1.29
-26.400901,153.113672,-5.88
-26.400901,153.113691,-5.27
-26.400902,153.113948,-3.83
-26.400901,153.114179,-1.8
-26.400675,153.113744,-5.86
-26.400676,153.113927,-5.16
-26.400676,153.114191,-2.38
-26.400686,153.114428,-0.75
-26.400674,153.114428,-0.85
-26.40045,153.113946,-5.58
-26.400449,153.114179,-2.65
-26.40045,153.114428,-0.95
-26.400225,153.114051,-5.75
-26.400225,153.114214,-2.76
-26.400223,153.114429,-1.0
-26.454301,153.1019,-5.83
-26.454298,153.101652,-5.86
-26.454409,153.102683,-5.24
-26.454409,153.102694,-2.99
-26.454408,153.102947,-1.18
-26.454409,153.103205,-1.07
-26.451272,153.100433,-5.82
-26.451253,153.100605,-5.84
-26.45149,153.10068,-5.86
-26.451479,153.100393,-5.85
-26.453736,153.10193,-5.78
-26.453733,153.101667,-5.79
-26.453961,153.101915,-5.8
-26.453963,153.101686,-5.8
-26.453958,153.103007,-1.99
-26.453958,153.102746,-4.27
-26.453955,153.102692,-5.18
-26.453733,153.102428,-5.79
-26.453765,153.101949,-5.89
-26.454184,153.103032,-1.57
-26.454184,153.102787,-3.82
-26.454184,153.102663,-5.12
-26.45396,153.102441,-6.0
-26.45396,153.102034,-5.93
-26.454298,153.10236,-6.13
-26.454299,153.101965,-5.89
-26.452381,153.101933,-5.32
-26.452379,153.101647,-5.81
-26.452606,153.101919,-5.4
-26.45283,153.101845,-6.05
-26.453056,153.101826,-5.88
-26.453059,153.101685,-5.83
-26.453284,153.101791,-5.78
-26.453282,153.101683,-5.78
-26.453508,153.101851,-5.77
-26.453509,153.101663,-5.79
-26.452603,153.103041,-3.25
-26.452603,153.102924,-4.65
-26.452378,153.102673,-5.82
-26.452829,153.103038,-3.22
-26.452829,153.102927,-4.92
-26.452604,153.102668,-5.56
-26.452379,153.102067,-5.31
-26.45255,153.102194,-5.77
-26.452615,153.102236,-5.37
-26.452609,153.102184,-5.35
-26.453055,153.10296,-3.04
-26.453055,153.102852,-5.44
-26.452833,153.102671,-5.94
-26.452832,153.102301,-5.65
-26.452831,153.102184,-5.63
-26.453281,153.103034,-2.78
-26.45328,153.102806,-5.22
-26.453055,153.102578,-5.9
-26.453506,153.102969,-2.56
-26.453506,153.102854,-4.9
-26.453281,153.102693,-5.85
-26.453732,153.102954,-2.39
-26.453732,153.102721,-4.75
-26.453507,153.102677,-5.62
-26.453511,153.102441,-5.79
-26.454183,153.10328,-1.04
-26.453958,153.10326,-1.01
-26.453946,153.103455,-0.81
-26.452603,153.103506,-0.76
-26.452603,153.103274,-1.57
-26.452829,153.103461,-0.83
-26.452829,153.103251,-1.13
-26.453731,153.103198,-0.84
-26.453715,153.103492,-0.83
-26.453506,153.103202,-0.97
-26.453506,153.103542,-0.89
-26.45328,153.103256,-1.02
-26.45328,153.103469,-0.93
-26.453055,153.103285,-1.04
-26.453054,153.103496,-0.94
-26.451251,153.101179,-5.86
-26.451252,153.10093,-6.0
-26.45148,153.100847,-5.89
-26.452155,153.101937,-5.48
-26.452318,153.101625,-5.97
-26.451475,153.103134,-3.05
-26.45125,153.102934,-4.11
-26.45125,153.102675,-5.05
-26.45125,153.102425,-5.7
-26.4517,153.103156,-2.75
-26.45125,153.102134,-5.32
-26.451475,153.102929,-2.86
-26.451476,153.10269,-5.6
-26.451475,153.102422,-5.46
-26.451479,153.102189,-5.23
-26.451926,153.103023,-2.86
-26.451701,153.102917,-3.3
-26.451701,153.102681,-5.5
-26.451625,153.101935,-5.83
-26.452154,153.102036,-5.35
-26.452153,153.102685,-5.95
-26.452374,153.102942,-5.43
-26.452377,153.10299,-3.2
-26.451927,153.101925,-5.39
-26.451929,153.102185,-5.68
-26.451926,153.102931,-5.38
-26.451928,153.102671,-5.63
-26.452152,153.102993,-3.05
-26.451706,153.101933,-5.89
-26.451702,153.102161,-5.55
-26.451927,153.102404,-6.06
-26.451702,153.102295,-5.67
-26.450347,153.101932,-5.34
-26.450573,153.101932,-5.36
-26.450693,153.101676,-5.43
-26.450711,153.101412,-5.52
-26.450801,153.101351,-5.52
-26.450849,153.101149,-5.7
-26.451025,153.101179,-5.75
-26.451027,153.101269,-5.51
-26.451014,153.100922,-6.07
-26.451026,153.100919,-5.95
-26.451251,153.101276,-5.5
-26.451194,153.10066,-6.07
-26.450121,153.10318,-5.72
-26.450124,153.102812,-5.05
-26.450121,153.102687,-5.26
-26.450124,153.102229,-5.32
-26.450231,153.102187,-5.02
-26.450346,153.10316,-5.92
-26.450347,153.102852,-5.2
-26.450346,153.102674,-5.1
-26.450347,153.102434,-4.61
-26.450347,153.102178,-4.99
-26.450585,153.102914,-6.0
-26.450573,153.102682,-5.05
-26.450578,153.103038,-5.7
-26.450574,153.102438,-5.17
-26.450583,153.102189,-5.98
-26.450798,153.103188,-5.36
-26.450799,153.102923,-5.78
-26.450798,153.102627,-5.72
-26.450798,153.102432,-3.71
-26.450798,153.102185,-5.72
-26.451246,153.103191,-5.03
-26.451024,153.102933,-4.71
-26.451024,153.10269,-3.73
-26.451024,153.102433,-5.26
-26.451026,153.102183,-5.85
-26.451258,153.101889,-6.1
-26.452491,153.103696,-0.84
-26.452377,153.103218,-2.01
-26.452376,153.103447,-0.73
-26.452377,153.103701,-0.84
-26.452152,153.103213,-1.98
-26.452145,153.10346,-0.87
-26.452152,153.103717,-1.0
-26.451926,153.103258,-2.78
-26.451926,153.103497,-1.13
-26.451925,153.103726,-1.07
-26.4517,153.103263,-2.9
-26.4517,153.103474,-1.47
-26.4517,153.103737,-1.26
-26.451475,153.103241,-3.15
-26.451474,153.103455,-1.63
-26.451434,153.103695,-0.75
-26.450193,153.104064,-2.11
-26.450345,153.103695,-1.26
-26.450219,153.104225,-0.99
-26.450346,153.103479,-2.98
-26.450345,153.103402,-4.74
-26.450348,153.104252,-0.83
-26.450349,153.104194,-1.92
-26.450571,153.103705,-0.85
-26.450572,153.103468,-2.51
-26.450571,153.103297,-4.45
-26.451249,153.103226,-3.51
-26.451249,153.103525,-1.76
-26.451248,153.10375,-2.1
-26.451226,153.10395,-0.89
-26.451023,153.103197,-4.46
-26.451023,153.103463,-1.89
-26.451022,153.103703,-2.52
-26.451021,153.103947,-1.2
-26.450797,153.103243,-4.53
-26.450797,153.103495,-2.16
-26.450662,153.103694,-0.67
-26.450797,153.103954,-1.5
-26.450698,153.104195,-0.77
-26.449895,153.102666,-5.49
-26.449931,153.102691,-5.69
-26.449895,153.103181,-5.7
-26.449896,153.102436,-6.07
-26.449783,153.102566,-5.73
-26.449787,153.102438,-5.74
-26.449783,153.103183,-5.65
-26.449894,153.10375,-2.33
-26.449894,153.103444,-4.29
-26.449894,153.103438,-5.31
-26.449874,153.104253,-1.05
-26.449787,153.103944,-0.8
-26.450113,153.10344,-4.75
-26.45012,153.103454,-3.31
-26.45012,153.103722,-1.79
-26.450119,153.103996,-2.15
-26.450116,153.104226,-1.08
-26.451287,153.103946,-0.83
-26.448998,153.102898,-5.43
-26.448998,153.10266,-5.91
-26.449219,153.102811,-5.77
-26.449219,153.102689,-5.84
-26.449503,153.102435,-5.94
-26.44945,153.102513,-5.87
-26.447643,153.103147,-5.35
-26.447638,153.102919,-5.35
-26.447642,153.102677,-5.35
-26.447865,153.103125,-5.38
-26.447867,153.102912,-5.33
-26.447864,153.102645,-5.37
-26.44809,153.102861,-5.38
-26.448091,153.102677,-5.36
-26.448239,153.102952,-5.89
-26.448321,153.103021,-5.66
-26.448319,153.102936,-5.47
-26.448315,153.102681,-5.41
-26.448322,153.102434,-5.79
-26.448543,153.102936,-5.57
-26.448541,153.102673,-5.79
-26.448541,153.102416,-5.95
-26.448541,153.102997,-5.53
-26.448767,153.102938,-5.67
-26.448768,153.102688,-5.83
-26.448868,153.102953,-5.84
-26.448992,153.102953,-6.11
-26.449444,153.10343,-5.87
-26.449665,153.10319,-6.07
-26.449669,153.103496,-5.12
-26.449668,153.103712,-2.84
-26.449668,153.104004,-1.08
-26.449667,153.104208,-1.15
-26.449219,153.103384,-5.71
-26.449443,153.103559,-5.33
-26.449443,153.103724,-3.3
-26.449442,153.103974,-1.48
-26.449399,153.104194,-0.77
-26.448992,153.10343,-5.77
-26.449217,153.103554,-4.83
-26.449217,153.103748,-3.4
-26.449216,153.103943,-2.1
-26.449217,153.104222,-0.79
-26.449022,153.104451,-0.7
-26.447862,153.104193,-1.62
-26.447862,153.103998,-3.86
-26.447862,153.103907,-5.0
-26.448088,153.104222,-1.37
-26.448088,153.103968,-3.24
-26.447639,153.10368,-5.81
-26.448088,153.103799,-4.73
-26.447863,153.103685,-5.58
-26.448314,153.104195,-1.3
-26.448314,153.104004,-2.96
-26.448314,153.103745,-4.94
-26.448089,153.103663,-5.84
-26.448539,153.10421,-1.13
-26.44854,153.103952,-2.8
-26.44854,153.103703,-4.98
-26.448539,153.103692,-5.88
-26.448334,153.103441,-5.89
-26.448765,153.104208,-0.98
-26.448765,153.103969,-2.63
-26.448766,153.103727,-4.58
-26.448766,153.103647,-5.56
-26.448541,153.103416,-5.81
-26.448767,153.103419,-5.92
-26.448991,153.103563,-4.82
-26.448991,153.103737,-4.61
-26.448991,153.10401,-2.46
-26.44899,153.104199,-0.81
-26.447822,153.104707,-1.15
-26.44783,153.104687,-2.33
-26.447866,153.104784,-0.78
-26.447867,153.104689,-1.81
-26.44809,153.104697,-0.71
-26.448089,153.10469,-1.29
-26.448314,153.104556,-0.99
-26.448539,153.104521,-0.79
-26.448983,153.104458,-0.7
-26.447186,153.103176,-5.35
-26.447187,153.102923,-5.35
-26.447189,153.102687,-5.34
-26.447418,153.103189,-5.37
-26.447414,153.10293,-5.34
-26.447418,153.102686,-5.34
-26.446509,153.103132,-5.33
-26.44651,153.102922,-5.33
-26.446511,153.102655,-5.33
-26.446735,153.103075,-5.36
-26.446743,153.102933,-5.33
-26.446961,153.102656,-5.34
-26.446963,153.102932,-5.35
-26.44696,153.103173,-5.45
-26.446736,153.102679,-5.34
-26.445381,153.103172,-5.61
-26.445608,153.103172,-5.33
-26.445832,153.10317,-5.33
-26.445824,153.102928,-6.13
-26.445835,153.102927,-5.4
-26.446058,153.103179,-5.33
-26.446059,153.102932,-5.34
-26.446283,153.10318,-5.33
-26.446284,153.102923,-5.34
-26.446342,153.102686,-5.52
-26.446733,153.104293,-4.67
-26.446734,153.104175,-5.46
-26.446508,153.103939,-5.4
-26.446959,153.104283,-3.59
-26.446959,153.104037,-5.16
-26.446734,153.103925,-5.91
-26.447447,153.103688,-5.84
-26.447637,153.103841,-5.61
-26.447637,153.103951,-4.47
-26.447636,153.104193,-1.88
-26.447412,153.103198,-6.0
-26.447411,153.103911,-5.9
-26.447411,153.104028,-4.85
-26.447411,153.104265,-3.0
-26.44719,153.103239,-5.72
-26.446981,153.103194,-5.54
-26.447146,153.103941,-5.98
-26.447185,153.103959,-4.99
-26.447185,153.104194,-3.1
-26.446641,153.104998,-0.71
-26.446729,153.104706,-0.88
-26.446733,153.104537,-2.36
-26.446735,153.104999,-0.77
-26.446947,153.104696,-0.88
-26.446959,153.104529,-2.15
-26.446961,153.104979,-0.87
-26.446961,153.104944,-1.61
-26.447595,153.104446,-0.79
-26.447636,153.104741,-1.47
-26.447388,153.104468,-1.05
-26.44741,153.10474,-1.6
-26.447185,153.104519,-1.61
-26.445605,153.104193,-5.14
-26.445605,153.104176,-5.78
-26.445382,153.103442,-5.78
-26.445381,153.103437,-5.34
-26.445831,153.104194,-5.46
-26.44583,153.104187,-5.71
-26.445606,153.103477,-5.92
-26.445608,153.103413,-5.4
-26.446056,153.104258,-5.22
-26.446056,153.104147,-5.52
-26.445833,153.103524,-5.78
-26.445832,153.103431,-5.35
-26.446282,153.104209,-4.79
-26.446282,153.104105,-5.83
-26.446058,153.103294,-5.34
-26.446508,153.104194,-4.76
-26.446505,153.104047,-5.59
-26.446283,153.1033,-5.36
-26.446343,153.103938,-5.45
-26.445458,153.105305,-0.86
-26.44539,153.104945,-0.71
-26.445604,153.104732,-2.2
-26.445605,153.104458,-3.52
-26.445608,153.105308,-0.72
-26.445605,153.105189,-1.62
-26.44583,153.104775,-1.68
-26.44583,153.104479,-3.3
-26.44584,153.105268,-0.6
-26.445831,153.105191,-1.07
-26.446056,153.104707,-1.3
-26.446056,153.10448,-3.16
-26.446062,153.105186,-0.75
-26.446282,153.104729,-1.03
-26.446282,153.104519,-2.68
-26.446286,153.105058,-0.71
-26.446506,153.104702,-0.85
-26.446508,153.104518,-2.54
-26.445379,153.104334,-5.67
-26.445274,153.104189,-5.87
-26.445267,153.103466,-5.35
-26.445267,153.103406,-5.33
-26.445269,153.103164,-6.05
-26.445276,153.105313,-0.88
-26.445376,153.104947,-0.77
-26.445379,153.104735,-2.56
-26.445379,153.104468,-3.62
-26.371258,153.073201,-1.01
-26.371358,153.073243,-1.53
-26.371515,153.073302,-0.61
-26.371585,153.073345,-0.96
-26.371588,153.073299,-2.47
-26.371814,153.073517,-1.75
-26.371865,153.073561,-0.74
-26.371812,153.0733,-2.9
-26.37203,153.073803,-0.56
-26.372036,153.073807,-0.65
-26.372035,153.073798,-0.93
-26.371868,153.07305,-5.52
-26.372037,153.07355,-2.35
-26.372038,153.073299,-4.66
-26.372039,153.07305,-5.13
-26.37226,153.073924,-0.8
-26.372263,153.0738,-1.95
-26.372266,153.073551,-2.96
-26.372263,153.0733,-5.42
-26.372486,153.074028,-0.93
-26.372267,153.073048,-4.5
-26.372525,153.074054,-0.72
-26.372489,153.0738,-2.33
-26.372487,153.07355,-4.43
-26.372494,153.073284,-5.02
-26.372717,153.074143,-0.91
-26.372717,153.074051,-1.99
-26.37249,153.073049,-3.86
-26.372715,153.073801,-3.23
-26.372713,153.073551,-5.38
-26.372716,153.073286,-4.34
-26.372942,153.074262,-1.11
-26.372713,153.07305,-3.27
-26.372938,153.074051,-2.6
-26.37302,153.074306,-0.81
-26.372704,153.072798,-3.34
-26.372941,153.0738,-4.47
-26.372717,153.072798,-3.15
-26.372939,153.073548,-4.97
-26.372939,153.073298,-3.62
-26.372938,153.073015,-3.18
-26.372938,153.072794,-2.85
-26.373052,153.0702,-3.51
-26.373052,153.070303,-3.4
-26.373051,153.070549,-2.42
-26.373051,153.070809,-2.25
-26.372935,153.070171,-3.58
-26.372934,153.070299,-2.6
-26.373049,153.071053,-2.32
-26.372939,153.070565,-2.38
-26.37305,153.071297,-2.21
-26.372939,153.070805,-2.41
-26.373052,153.071559,-2.09
-26.372936,153.07105,-2.37
