lat,lng,depth
-26.238959,153.080601,10.64
-26.237153,153.080600,9.69
-26.235122,153.080348,9.56
-26.233316,153.080597,9.10
-26.232187,153.080346,7.89
-26.230381,153.080595,6.50
-26.229027,153.080594,5.51
-26.227447,153.080593,4.32
-26.225867,153.079341,4.22
-26.222932,153.080090,3.82
-26.221803,153.080589,3.74
-26.220223,153.080588,2.88
-26.218868,153.080587,2.16
-26.217288,153.080586,1.68
-26.215934,153.080585,0.48
-26.213902,153.080584,0.31
-26.648663,153.082143,-0.98
-26.648211,153.082394,-0.86
-26.644149,153.081135,1.85
-26.643471,153.081637,1.00
-26.640537,153.082137,0.90
-26.639860,153.080881,0.91
-26.638730,153.082638,1.24
-26.632637,153.080876,2.38
-26.631281,153.082633,0.96
-26.630605,153.082130,0.10
-26.380722,153.080950,0.54
-26.378915,153.082452,3.04
-26.377335,153.082451,6.27
-26.375529,153.082450,7.64
-26.373949,153.082449,8.74
-26.372369,153.082448,9.42
-26.371015,153.081695,9.86
-26.369435,153.081443,10.26
-26.367403,153.082194,10.59
-26.365822,153.082193,11.00
-26.364242,153.082442,10.89
-26.363565,153.082442,11.19
-26.362211,153.081689,11.49
-26.359276,153.082439,11.91
-26.357696,153.082437,12.52
-26.356342,153.081935,13.22
-26.354536,153.082435,13.83
-26.352730,153.082434,14.10
-26.351150,153.082182,14.65
-26.349569,153.082432,15.37
-26.347989,153.082431,15.75
-26.346409,153.082429,16.20
-26.344829,153.082178,16.66
-26.343023,153.082427,17.40
-26.341443,153.082175,18.13
-26.340540,153.082425,18.56
-26.339637,153.082174,18.39
-26.336477,153.082422,17.96
-26.334897,153.082421,18.11
-26.333317,153.082170,18.69
-26.333091,153.081919,18.71
-26.330156,153.082418,18.42
-26.328576,153.082417,18.83
-26.326770,153.082415,19.09
-26.325416,153.082415,19.23
-26.323835,153.082413,19.44
-26.322030,153.082412,19.49
-26.321352,153.082412,19.62
-26.319095,153.082410,19.71
-26.317063,153.082409,19.83
-26.316612,153.082408,19.89
-26.314129,153.082407,19.94
