lat,lng,depth
-26.980377,153.051018,-1.99
-26.980571,153.050877,-1.96
-26.980375,153.051293,-1.97
-26.980378,153.051538,-1.95
-26.980376,153.051772,-1.92
-26.980375,153.052030,-1.88
-26.980377,153.052287,-1.86
-26.980375,153.052530,-1.83
-26.980376,153.052793,-1.78
-26.980601,153.051040,-1.93
-26.980603,153.050908,-1.93
-26.980602,153.051277,-1.90
-26.980600,153.051528,-1.89
-26.980600,153.051777,-1.91
-26.980602,153.052027,-1.91
-26.980601,153.052284,-1.89
-26.980601,153.052539,-1.87
-26.980601,153.052781,-1.86
-26.980601,153.053047,-1.85
-26.980600,153.053306,-1.79
-26.980828,153.051532,-1.81
-26.980826,153.051793,-1.86
-26.980826,153.052026,-1.90
-26.980825,153.052283,-1.93
-26.980826,153.052544,-1.92
-26.980828,153.052788,-1.93
-26.980827,153.053036,-1.92
-26.980828,153.053301,-1.89
-26.980826,153.053541,-1.87
-26.981052,153.052026,-1.86
-26.981054,153.052278,-1.92
-26.981051,153.052542,-1.95
-26.981054,153.052799,-1.94
-26.981052,153.053038,-1.95
-26.981054,153.053286,-1.95
-26.981054,153.053540,-1.95
-26.981050,153.053789,-1.92
-26.981172,153.051030,-0.70
-26.981360,153.051025,-1.75
-26.981291,153.051271,-0.79
-26.981280,153.052278,-1.86
-26.981277,153.052533,-1.93
-26.981278,153.052781,-1.96
-26.981279,153.053037,-1.96
-26.981276,153.053301,-1.96
-26.981279,153.053541,-1.97
-26.981279,153.053793,-1.96
-26.981400,153.051528,-0.70
-26.981506,153.051017,-1.89
-26.981502,153.051667,-0.93
-26.981521,153.051774,-0.78
-26.981502,153.052563,-1.93
-26.981502,153.052789,-2.02
-26.981503,153.053051,-2.10
-26.981506,153.053548,-2.21
-26.981506,153.053789,-2.11
-26.981503,153.054058,-2.02
-26.981732,153.051031,-1.87
-26.981729,153.051775,-0.92
-26.981729,153.052029,-0.68
-26.981956,153.051288,-1.87
-26.981958,153.051037,-1.87
-26.981954,153.051797,-1.01
-26.981956,153.052032,-0.74
-26.981955,153.052522,-0.78
-26.982180,153.051270,-1.90
-26.982181,153.051022,-1.87
-26.982179,153.051834,-1.08
-26.982182,153.051535,-1.89
-26.982180,153.052081,-0.79
-26.982358,153.050871,-1.85
-26.982405,153.050686,-0.94
-26.982405,153.050505,-0.98
-26.982013,153.050921,-1.86
-26.982179,153.050733,-0.94
-26.982179,153.050469,-0.99
-26.981911,153.050933,-1.71
-26.981953,153.050723,-0.92
-26.981954,153.050440,-0.98
-26.981509,153.050963,-1.86
-26.981728,153.050672,-0.85
-26.981726,153.050444,-0.98
-26.981381,153.050874,-1.93
-26.981502,153.050723,-0.83
-26.981502,153.050437,-0.93
-26.981275,153.050964,-0.86
-26.981277,153.050639,-0.80
-26.981277,153.050488,-0.89
-26.981051,153.050459,-0.80
-26.980825,153.050493,-0.70
-26.980824,153.050517,-0.56
-26.980385,153.050670,-1.83
-26.980152,153.050567,-1.96
-26.980186,153.050474,-1.66
-26.979925,153.050517,-1.99
-26.979926,153.050447,-1.95
-26.979701,153.050528,-2.00
-26.979698,153.050391,-2.00
-26.979475,153.050525,-1.99
-26.979476,153.050388,-2.00
-26.979248,153.050526,-1.94
-26.979249,153.050423,-1.99
-26.979023,153.050529,-1.90
-26.979023,153.050425,-1.94
-26.978796,153.050520,-1.81
-26.978796,153.050393,-1.88
-26.978571,153.050516,-1.70
-26.978572,153.050389,-1.81
-26.978345,153.050557,-1.68
-26.978345,153.050386,-1.76
-26.987029,153.059839,-2.23
-26.985786,153.060350,-2.20
-26.986013,153.060355,-2.19
-26.986238,153.060362,-2.20
-26.986463,153.058084,-2.23
-26.986463,153.060358,-2.17
-26.986690,153.060093,-2.24
-26.986689,153.060368,-2.13
-26.986916,153.060102,-2.20
-26.986915,153.060360,-2.10
-26.987026,153.060104,-2.15
-26.987027,153.060355,-2.07
-26.986464,153.056580,-2.22
-26.986465,153.056323,-2.22
-26.986239,153.056571,-2.23
-26.986240,153.056348,-2.23
-26.986240,153.056063,-2.23
-26.986013,153.056060,-2.24
-26.985563,153.055826,-2.24
-26.985110,153.055820,-2.24
-26.982408,153.055556,-2.21
-26.981498,153.060370,-1.72
-26.981272,153.060355,-1.65
-26.981273,153.060098,-1.85
-26.981043,153.060118,-1.69
-26.980819,153.060099,-1.47
-26.980820,153.059841,-1.80
-26.980590,153.060462,-0.79
-26.980591,153.060338,-0.74
-26.980596,153.059930,-1.32
-26.979847,153.060461,-0.85
-26.979818,153.060338,-0.78
-26.979742,153.060075,-0.75
-26.979692,153.060314,-1.00
-26.979689,153.060078,-1.01
-26.979362,153.059878,-1.37
-26.979240,153.060349,-1.97
-26.979239,153.060106,-1.95
-26.979239,153.059837,-1.88
-26.979015,153.060379,-2.03
-26.979010,153.060093,-2.07
-26.979014,153.059871,-2.10
-26.979015,153.059600,-2.13
-26.978790,153.060346,-2.09
-26.978790,153.060096,-2.09
